timestamp,location_name,temperature_current,humidity,rainfall,disease_risk
2026-06-04T15:00:00,Kandy,24.44,67.97,0.92,9.89
2026-06-04T16:00:00,Kandy,28.34,58.53,1.33,9.78
2026-06-04T17:00:00,Kandy,27.07,66.6,1.19,6.96
2026-06-04T18:00:00,Kandy,25.37,80.12,1.59,13.99
2026-06-04T19:00:00,Kandy,23.42,82.42,3.8,14.77
2026-06-04T20:00:00,Kandy,26.7,66.31,0.0,6.12
2026-06-04T21:00:00,Kandy,25.61,60.97,0.0,11.78
2026-06-04T22:00:00,Kandy,26.48,67.33,0.0,10.38
2026-06-04T23:00:00,Kandy,22.43,71.0,0.22,10.26
2026-06-04T00:00:00,Ratnapura,27.1,74.45,0.0,10.41
2026-06-04T01:00:00,Ratnapura,28.42,68.79,0.0,10.35
2026-06-04T02:00:00,Ratnapura,33.36,68.21,0.0,9.83
2026-06-04T03:00:00,Ratnapura,22,76.19,0.33,14.22
2026-06-04T04:00:00,Ratnapura,24.93,85.31,2.26,6.4
2026-06-04T05:00:00,Ratnapura,26.32,88.27,0.0,16.24
2026-06-04T06:00:00,Ratnapura,27.68,78.88,0.0,15.55
2026-06-04T07:00:00,Ratnapura,24.91,86.11,0.79,12.88
2026-06-04T08:00:00,Ratnapura,23.23,87.09,2.78,19.66
2026-06-04T09:00:00,Ratnapura,24.74,76.59,0.96,19.04
2026-06-04T10:00:00,Ratnapura,28.49,69.23,0.0,10.3
2026-06-04T11:00:00,Ratnapura,27.81,76.23,0.0,8.81
2026-06-04T12:00:00,Ratnapura,26.32,69.0,0.0,6.63
2026-06-04T13:00:00,Ratnapura,25.89,72.45,0.0,9.16
2026-06-04T14:00:00,Ratnapura,24.8,76.5,0.08,14.67
2026-06-04T15:00:00,Ratnapura,30.2,65,0.0,7.83
2026-06-04T16:00:00,Ratnapura,29.53,71.03,0.0,12.14
2026-06-04T17:00:00,Ratnapura,28.65,77.34,0.0,11.63
2026-06-04T18:00:00,Ratnapura,30.28,74.91,0.0,5.84
2026-06-04T19:00:00,Ratnapura,30.48,70.62,0.0,11.74
2026-06-04T20:00:00,Ratnapura,33.88,70.85,0.0,11.15
2026-06-04T21:00:00,Ratnapura,33.47,69.88,0.0,9.73
2026-06-04T22:00:00,Ratnapura,30.25,73.04,0.0,12.02
2026-06-04T23:00:00,Ratnapura,32.9,75.11,0.0,14.94
2026-06-05T00:00:00,Nuwara Eliya,19.32,77.14,0.0,18.18
2026-06-05T01:00:00,Nuwara Eliya,14.67,83.78,0.75,15.43
2026-06-05T02:00:00,Nuwara Eliya,14.57,89.85,0.67,16.32
2026-06-05T03:00:00,Nuwara Eliya,13.37,89.46,0.81,18.77
2026-06-05T04:00:00,Nuwara Eliya,13.69,94.02,3.33,20.7
2026-06-05T05:00:00,Nuwara Eliya,14.92,93.42,0.39,18.94
2026-06-05T06:00:00,Nuwara Eliya,14.06,95,6.33,14.22
2026-06-05T07:00:00,Nuwara Eliya,11.19,88.88,3.89,12.42
2026-06-05T08:00:00,Nuwara Eliya,12.58,95,5.87,15.73
2026-06-05T09:00:00,Nuwara Eliya,10,91.31,2.19,16.34
2026-06-05T10:00:00,Nuwara Eliya,14.68,78.02,0.0,16.92
2026-06-05T11:00:00,Nuwara Eliya,11.59,84.38,0.0,11.57
2026-06-05T12:00:00,Nuwara Eliya,12.16,79.26,0.39,9.1
2026-06-05T13:00:00,Nuwara Eliya,15.37,76.33,0.0,11.13
2026-06-05T14:00:00,Nuwara Eliya,13.41,73.52,0.0,13.84
2026-06-05T15:00:00,Nuwara Eliya,14.45,73.32,0.0,14.34
2026-06-05T16:00:00,Nuwara Eliya,18.05,66.69,0.0,12.31
2026-06-05T17:00:00,Nuwara Eliya,16.21,89.79,0.0,19.2
2026-06-05T18:00:00,Nuwara Eliya,16.03,76.82,0.0,14.7
2026-06-05T19:00:00,Nuwara Eliya,18.94,81.19,0.0,12.52
2026-06-05T20:00:00,Nuwara Eliya,19.85,72.85,0.0,13.69
2026-06-05T21:00:00,Nuwara Eliya,21.5,82.07,0.0,11.14
2026-06-05T22:00:00,Nuwara Eliya,19.22,78.36,1.59,17.22
2026-06-05T23:00:00,Nuwara Eliya,18.63,88.53,2.96,14.38
2026-06-05T00:00:00,Kandy,26.2,67.67,0.0,10.53
2026-06-05T01:00:00,Kandy,29.48,68.34,0.0,12.09
2026-06-05T02:00:00,Kandy,21.28,77.84,1.82,12.95
2026-06-05T03:00:00,Kandy,24.96,70.52,1.82,15.39
2026-06-05T04:00:00,Kandy,20.35,80.03,1.63,12.13
2026-06-05T05:00:00,Kandy,18,89.02,0.0,24.09
2026-06-05T06:00:00,Kandy,20.4,78.49,0.02,12.04
2026-06-05T07:00:00,Kandy,18,82.53,2.57,13.94
2026-06-05T08:00:00,Kandy,21.26,80.63,0.0,15.96
2026-06-05T09:00:00,Kandy,18.61,76.85,0.0,17.88
2026-06-05T10:00:00,Kandy,18,73.02,1.04,14.62
2026-06-05T11:00:00,Kandy,18,82.33,1.83,14.14
2026-06-05T12:00:00,Kandy,21.4,76.89,0.0,14.56
2026-06-05T13:00:00,Kandy,22.78,74.84,3.31,16.12
2026-06-05T14:00:00,Kandy,22.73,68.47,1.51,7.71
2026-06-05T15:00:00,Kandy,25.36,57.61,0.0,14.39
2026-06-05T16:00:00,Kandy,21.01,72.73,0.0,12.73
2026-06-05T17:00:00,Kandy,24.57,69.92,0.0,7.57
2026-06-05T18:00:00,Kandy,24.42,70.7,0.0,14.59
2026-06-05T19:00:00,Kandy,28.95,66.06,0.0,11.82
2026-06-05T20:00:00,Kandy,21.5,71.29,0.21,19.73
2026-06-05T21:00:00,Kandy,26.29,73.78,1.34,13.24
2026-06-05T22:00:00,Kandy,25.63,61.96,0.0,15.4
2026-06-05T23:00:00,Kandy,25.88,71.49,0.24,14.32
2026-06-05T00:00:00,Ratnapura,23.15,79.41,0.0,18.71
2026-06-05T01:00:00,Ratnapura,27.88,72.07,0.0,14.75
2026-06-05T02:00:00,Ratnapura,28.03,75.52,1.22,16.14
2026-06-05T03:00:00,Ratnapura,27.26,74.54,0.0,8.13
2026-06-05T04:00:00,Ratnapura,28.97,89.71,10.48,14.18
2026-06-05T05:00:00,Ratnapura,28.82,86.02,5.99,5.65
2026-06-05T06:00:00,Ratnapura,22,84.4,0.0,17.06
2026-06-05T07:00:00,Ratnapura,27.48,88.7,3.56,7.8
2026-06-05T08:00:00,Ratnapura,23.88,92.26,2.81,22.24
2026-06-05T09:00:00,Ratnapura,23.34,82.88,0.25,15.45
2026-06-05T10:00:00,Ratnapura,25.71,85.07,0.06,19.16
2026-06-05T11:00:00,Ratnapura,23.77,74.52,0.0,10.95
2026-06-05T12:00:00,Ratnapura,29.37,76.4,2.56,9.54
2026-06-05T13:00:00,Ratnapura,31.39,65.39,0.0,14.85
2026-06-05T14:00:00,Ratnapura,30.63,65.4,0.0,14.38
2026-06-05T15:00:00,Ratnapura,31.59,66.15,0.0,12.39
2026-06-05T16:00:00,Ratnapura,29.83,76.02,0.0,15.17
2026-06-05T17:00:00,Ratnapura,29.92,78.61,0.0,11.07
2026-06-05T18:00:00,Ratnapura,31.61,80.47,3.51,14.85
2026-06-05T19:00:00,Ratnapura,33.6,68.34,0.18,10.58
2026-06-05T20:00:00,Ratnapura,26.98,86.31,2.45,9.41
2026-06-05T21:00:00,Ratnapura,30.58,68.84,0.0,8.89
2026-06-05T22:00:00,Ratnapura,32.76,75.28,0.0,8.83
2026-06-05T23:00:00,Ratnapura,30.67,89.76,7.4,10.2
2026-06-06T00:00:00,Nuwara Eliya,12.73,84.63,2.4,14.65
2026-06-06T01:00:00,Nuwara Eliya,17.12,95,6.81,20.29
2026-06-06T02:00:00,Nuwara Eliya,15.8,80.18,0.08,12.26
2026-06-06T03:00:00,Nuwara Eliya,13.3,82.89,0.0,12.45
2026-06-06T04:00:00,Nuwara Eliya,11.81,91.64,0.75,11.49
2026-06-06T05:00:00,Nuwara Eliya,12.66,85.64,1.29,11.25
2026-06-06T06:00:00,Nuwara Eliya,10,93.28,0.2,14.34
2026-06-06T07:00:00,Nuwara Eliya,15.28,89.12,2.15,10.18
2026-06-06T08:00:00,Nuwara Eliya,14.06,91.5,0.0,16.72
2026-06-06T09:00:00,Nuwara Eliya,11.32,91.51,0.0,16.25
2026-06-06T10:00:00,Nuwara Eliya,13.74,87.39,1.29,10.73
2026-06-06T11:00:00,Nuwara Eliya,14.66,86.55,0.0,16.26
2026-06-06T12:00:00,Nuwara Eliya,14.43,69.52,0.0,11.82
2026-06-06T13:00:00,Nuwara Eliya,17.72,78.6,0.0,13.75
2026-06-06T14:00:00,Nuwara Eliya,17.97,73.7,0.0,8.9
2026-06-06T15:00:00,Nuwara Eliya,15.76,75.57,1.13,9.76
2026-06-06T16:00:00,Nuwara Eliya,12.77,80.99,0.22,6.88
2026-06-06T17:00:00,Nuwara Eliya,17.68,81.22,0.01,12.66
2026-06-06T18:00:00,Nuwara Eliya,15.68,89.84,3.46,11.92
2026-06-06T19:00:00,Nuwara Eliya,19.18,86.58,1.12,13.17
2026-06-06T20:00:00,Nuwara Eliya,19.72,86.55,6.3,11.31
2026-06-06T21:00:00,Nuwara Eliya,18.29,78.73,0.26,14.33
2026-06-06T22:00:00,Nuwara Eliya,15.91,84.36,0.87,8.98
2026-06-06T23:00:00,Nuwara Eliya,17.4,76.52,0.0,6.49
2026-06-06T00:00:00,Kandy,22.97,76.77,0.0,15.73
2026-06-06T01:00:00,Kandy,23.15,76.04,2.45,13.71
2026-06-06T02:00:00,Kandy,22.73,74.06,2.31,13.82
2026-06-06T03:00:00,Kandy,24.91,68.45,0.0,14.87
2026-06-06T04:00:00,Kandy,21.01,77.96,0.0,16.79
2026-06-06T05:00:00,Kandy,20.99,79.64,0.0,19.39
2026-06-06T06:00:00,Kandy,18,85.28,3.94,15.06
2026-06-06T07:00:00,Kandy,22.77,80.04,0.0,11.17
2026-06-06T08:00:00,Kandy,22.74,80.49,0.22,9.08
2026-06-06T09:00:00,Kandy,21.55,66.74,0.0,9.37
2026-06-06T10:00:00,Kandy,19.14,85.87,5.27,13.37
2026-06-06T11:00:00,Kandy,22.75,65.01,0.0,8.28
2026-06-06T12:00:00,Kandy,21.21,65.71,0.0,15.24
2026-06-06T13:00:00,Kandy,18.68,70.75,0.0,15.52
2026-06-06T14:00:00,Kandy,28.6,61.74,0.95,11.29
2026-06-06T15:00:00,Kandy,21.38,67.4,0.0,9.36
2026-06-06T16:00:00,Kandy,24.35,69.09,1.97,11.25
2026-06-06T17:00:00,Kandy,23.88,70.35,0.98,18.07
2026-06-06T18:00:00,Kandy,27.16,70.81,0.91,4.91
2026-06-06T19:00:00,Kandy,22.39,68.26,0.94,6.07
2026-06-06T20:00:00,Kandy,29.22,70.35,0.0,11.97
2026-06-06T21:00:00,Kandy,24.72,74.95,2.37,13.08
2026-06-06T22:00:00,Kandy,27.47,72.53,4.36,5.5
2026-06-06T23:00:00,Kandy,26.16,67.02,0.0,10.97
2026-06-06T00:00:00,Ratnapura,28.81,77.72,0.0,20.5
2026-06-06T01:00:00,Ratnapura,28.85,79.41,0.0,11.19
2026-06-06T02:00:00,Ratnapura,29.33,74.71,0.0,14.82
2026-06-06T03:00:00,Ratnapura,26.89,73.81,0.16,14.07
2026-06-06T04:00:00,Ratnapura,25.49,81.06,0.0,10.22
2026-06-06T05:00:00,Ratnapura,25.15,90.33,0.0,15.25
2026-06-06T06:00:00,Ratnapura,26.09,81.15,0.0,9.71
2026-06-06T07:00:00,Ratnapura,26.42,84.95,0.0,12.54
2026-06-06T08:00:00,Ratnapura,24.24,78.64,0.0,14.26
2026-06-06T09:00:00,Ratnapura,23.69,77.31,0.57,18.11
2026-06-06T10:00:00,Ratnapura,24.38,89.03,4.93,23.02
2026-06-06T11:00:00,Ratnapura,24.61,75.75,0.0,12.64
2026-06-06T12:00:00,Ratnapura,23.93,68.25,0.0,12.9
2026-06-06T13:00:00,Ratnapura,29.61,65,0.72,11.96
2026-06-06T14:00:00,Ratnapura,28.08,65.81,0.0,10.9
2026-06-06T15:00:00,Ratnapura,31.58,72.88,0.0,11.47
2026-06-06T16:00:00,Ratnapura,28.46,72.51,0.65,12.24
2026-06-06T17:00:00,Ratnapura,31.21,80.0,1.98,13.44
2026-06-06T18:00:00,Ratnapura,29.52,75.75,0.0,14.44
2026-06-06T19:00:00,Ratnapura,32.69,74.15,0.0,15.6
2026-06-06T20:00:00,Ratnapura,30.92,76.41,0.0,12.39
2026-06-06T21:00:00,Ratnapura,30.27,83.93,0.0,8.85
2026-06-06T22:00:00,Ratnapura,29.59,77.53,0.0,10.79
2026-06-06T23:00:00,Ratnapura,28.91,77.71,0.0,15.32
2026-06-07T00:00:00,Nuwara Eliya,16.28,79.91,0.0,15.16
2026-06-07T01:00:00,Nuwara Eliya,18.97,83.45,0.53,12.29
2026-06-07T02:00:00,Nuwara Eliya,17.96,89.0,2.34,17.5
2026-06-07T03:00:00,Nuwara Eliya,15.32,95,10.05,17.31
2026-06-07T04:00:00,Nuwara Eliya,16.35,89.98,1.63,18.62
2026-06-07T05:00:00,Nuwara Eliya,17.41,84.0,4.55,16.94
2026-06-07T06:00:00,Nuwara Eliya,13.45,95,12.32,21.44
2026-06-07T07:00:00,Nuwara Eliya,14.3,82.86,0.82,13.14
2026-06-07T08:00:00,Nuwara Eliya,13.24,90.07,0.0,13.88
2026-06-07T09:00:00,Nuwara Eliya,10,90.62,2.84,9.01
2026-06-07T10:00:00,Nuwara Eliya,13.74,95,2.82,19.58
2026-06-07T11:00:00,Nuwara Eliya,14.24,86.1,1.31,13.54
2026-06-07T12:00:00,Nuwara Eliya,13.6,70.98,0.0,12.14
2026-06-07T13:00:00,Nuwara Eliya,16.35,73.38,0.0,10.74
2026-06-07T14:00:00,Nuwara Eliya,16.68,80.3,0.0,13.03
2026-06-07T15:00:00,Nuwara Eliya,14.02,73.23,0.0,9.81
2026-06-07T16:00:00,Nuwara Eliya,16.65,67.4,0.0,7.41
2026-06-07T17:00:00,Nuwara Eliya,17.98,90.63,4.42,18.48
2026-06-07T18:00:00,Nuwara Eliya,17.8,78.32,0.0,16.21
2026-06-07T19:00:00,Nuwara Eliya,13.79,90.39,3.05,17.26
2026-06-07T20:00:00,Nuwara Eliya,18.54,82.59,0.0,8.41
2026-06-07T21:00:00,Nuwara Eliya,17.44,74.82,0.35,10.64
2026-06-07T22:00:00,Nuwara Eliya,20.51,76.25,1.39,20.28
2026-06-07T23:00:00,Nuwara Eliya,18.55,85.04,0.44,11.35
2026-06-07T00:00:00,Kandy,25.4,62.9,0.0,12.98
2026-06-07T01:00:00,Kandy,25.3,78.53,2.56,13.7
2026-06-07T02:00:00,Kandy,22.28,75.93,0.0,11.2
2026-06-07T03:00:00,Kandy,22.53,78.8,0.0,15.81
2026-06-07T04:00:00,Kandy,22.48,80.39,0.64,12.72
2026-06-07T05:00:00,Kandy,24.0,82.5,0.0,15.18
2026-06-07T06:00:00,Kandy,20.95,82.17,2.36,13.38
2026-06-07T07:00:00,Kandy,21.8,81.66,1.65,8.12
2026-06-07T08:00:00,Kandy,21.79,79.65,0.0,19.0
2026-06-07T09:00:00,Kandy,23.94,73.96,0.0,13.64
2026-06-07T10:00:00,Kandy,22.18,72.12,0.0,16.48
2026-06-07T11:00:00,Kandy,23.44,72.76,0.37,16.14
2026-06-07T12:00:00,Kandy,23.82,65.8,0.0,13.64
2026-06-07T13:00:00,Kandy,19.24,63.56,0.0,9.97
2026-06-07T14:00:00,Kandy,24.22,61.2,0.0,15.28
2026-06-07T15:00:00,Kandy,23.76,64.97,0.0,13.55
2026-06-07T16:00:00,Kandy,26.43,60.38,0.0,10.75
2026-06-07T17:00:00,Kandy,24.23,68.82,1.38,19.43
2026-06-07T18:00:00,Kandy,22.69,77.82,2.9,15.83
2026-06-07T19:00:00,Kandy,26.55,74.64,0.0,21.1
2026-06-07T20:00:00,Kandy,24.46,69.12,0.0,11.39
2026-06-07T21:00:00,Kandy,26.57,75.66,0.0,15.45
2026-06-07T22:00:00,Kandy,25.8,66.12,0.0,17.53
2026-06-07T23:00:00,Kandy,25.72,68.52,0.0,11.17
2026-06-07T00:00:00,Ratnapura,28.9,75.89,0.0,7.93
2026-06-07T01:00:00,Ratnapura,26.94,72.25,0.0,12.89
2026-06-07T02:00:00,Ratnapura,27.38,71.45,0.69,11.16
2026-06-07T03:00:00,Ratnapura,27.83,71.01,0.17,3.82
2026-06-07T04:00:00,Ratnapura,24.27,93.28,3.89,17.94
2026-06-07T05:00:00,Ratnapura,25.91,84.62,0.0,19.42
2026-06-07T06:00:00,Ratnapura,23.85,84.48,4.71,13.32
2026-06-07T07:00:00,Ratnapura,27.18,79.27,0.0,13.88
2026-06-07T08:00:00,Ratnapura,23.42,93.54,3.25,17.51
2026-06-07T09:00:00,Ratnapura,24.47,82.14,3.02,13.05
2026-06-07T10:00:00,Ratnapura,24.07,74.26,0.0,12.42
2026-06-07T11:00:00,Ratnapura,27.33,65.1,0.0,10.59
2026-06-07T12:00:00,Ratnapura,25.12,70.09,0.0,15.0
2026-06-07T13:00:00,Ratnapura,30.88,65.85,0.0,10.54
2026-06-07T14:00:00,Ratnapura,29.42,66.78,1.02,12.48
2026-06-07T15:00:00,Ratnapura,27.98,65,0.0,6.93
2026-06-07T16:00:00,Ratnapura,31.06,69.28,0.0,10.9
2026-06-07T17:00:00,Ratnapura,26.25,79.16,0.0,10.47
2026-06-07T18:00:00,Ratnapura,29.71,70.97,0.0,13.64
2026-06-07T19:00:00,Ratnapura,27.63,78.46,2.7,14.64
2026-06-07T20:00:00,Ratnapura,31.17,69.87,0.0,12.91
2026-06-07T21:00:00,Ratnapura,27.02,78.65,0.0,8.86
2026-06-07T22:00:00,Ratnapura,30.45,70.9,0.0,13.02
2026-06-07T23:00:00,Ratnapura,30.08,76.54,0.0,14.09
2026-06-08T00:00:00,Nuwara Eliya,20.28,81.0,0.49,8.4
2026-06-08T01:00:00,Nuwara Eliya,15.12,89.2,2.72,18.64
2026-06-08T02:00:00,Nuwara Eliya,13.95,83.77,0.0,12.79
2026-06-08T03:00:00,Nuwara Eliya,13.57,91.14,0.5,14.86
2026-06-08T04:00:00,Nuwara Eliya,10,95,3.34,13.36
2026-06-08T05:00:00,Nuwara Eliya,10.81,95,1.59,17.7
2026-06-08T06:00:00,Nuwara Eliya,12.23,94.2,1.34,15.71
2026-06-08T07:00:00,Nuwara Eliya,13.2,88.17,0.0,12.33
2026-06-08T08:00:00,Nuwara Eliya,10.86,93.62,0.75,21.59
2026-06-08T09:00:00,Nuwara Eliya,10.1,95,3.64,17.07
2026-06-08T10:00:00,Nuwara Eliya,13.91,94.5,3.76,23.66
2026-06-08T11:00:00,Nuwara Eliya,15.63,95,4.12,21.38
2026-06-08T12:00:00,Nuwara Eliya,16.89,70.26,0.0,15.23
2026-06-08T13:00:00,Nuwara Eliya,18.76,73.83,0.0,14.44
2026-06-08T14:00:00,Nuwara Eliya,15.05,80.22,0.0,4.51
2026-06-08T15:00:00,Nuwara Eliya,17.66,73.62,0.0,14.41
2026-06-08T16:00:00,Nuwara Eliya,17.62,68.39,0.0,13.02
2026-06-08T17:00:00,Nuwara Eliya,17.81,85.38,0.4,13.15
2026-06-08T18:00:00,Nuwara Eliya,18.03,86.77,1.64,13.41
2026-06-08T19:00:00,Nuwara Eliya,15.71,88.86,0.0,10.61
2026-06-08T20:00:00,Nuwara Eliya,16.43,91.8,0.0,18.02
2026-06-08T21:00:00,Nuwara Eliya,15.38,88.01,0.0,13.35
2026-06-08T22:00:00,Nuwara Eliya,18.46,85.06,0.78,13.17
2026-06-08T23:00:00,Nuwara Eliya,18.01,82.68,0.0,9.93
2026-06-08T00:00:00,Kandy,25.89,68.83,0.0,14.89
2026-06-08T01:00:00,Kandy,24.27,81.68,3.31,10.42
2026-06-08T02:00:00,Kandy,25.48,77.06,0.0,16.93
2026-06-08T03:00:00,Kandy,24.49,63.45,0.0,16.67
2026-06-08T04:00:00,Kandy,20.97,81.62,0.0,8.95
2026-06-08T05:00:00,Kandy,19.44,82.59,0.0,8.35
2026-06-08T06:00:00,Kandy,20.47,77.46,1.54,11.16
2026-06-08T07:00:00,Kandy,22.01,77.35,0.0,15.13
2026-06-08T08:00:00,Kandy,21.92,81.36,0.0,8.96
2026-06-08T09:00:00,Kandy,22.42,69.74,0.0,13.13
2026-06-08T10:00:00,Kandy,20.78,76.3,0.0,10.22
2026-06-08T11:00:00,Kandy,21.96,86.12,3.14,14.22
2026-06-08T12:00:00,Kandy,22.58,61.15,0.0,8.65
2026-06-08T13:00:00,Kandy,26.89,66.69,1.81,11.97
2026-06-08T14:00:00,Kandy,21.6,68.59,0.69,11.88
2026-06-08T15:00:00,Kandy,23.2,58.31,0.0,12.58
2026-06-08T16:00:00,Kandy,26.53,67.98,2.97,6.47
2026-06-08T17:00:00,Kandy,23.64,60.12,0.0,7.65
2026-06-08T18:00:00,Kandy,24.46,73.63,0.79,16.38
2026-06-08T19:00:00,Kandy,25.11,65.36,0.0,17.23
2026-06-08T20:00:00,Kandy,25.12,68.55,0.59,9.08
2026-06-08T21:00:00,Kandy,24.6,69.85,0.0,13.8
2026-06-08T22:00:00,Kandy,26.76,84.82,3.58,10.77
2026-06-08T23:00:00,Kandy,27.34,70.66,0.0,11.45
2026-06-08T00:00:00,Ratnapura,28.26,67.76,0.0,15.76
2026-06-08T01:00:00,Ratnapura,26.32,67.31,0.0,9.4
2026-06-08T02:00:00,Ratnapura,28.77,72.41,0.0,11.2
2026-06-08T03:00:00,Ratnapura,27.67,88.7,4.93,8.58
2026-06-08T04:00:00,Ratnapura,27.96,76.09,0.0,8.55
2026-06-08T05:00:00,Ratnapura,25.73,77.85,0.0,24.79
2026-06-08T06:00:00,Ratnapura,25.5,79.27,0.0,11.54
2026-06-08T07:00:00,Ratnapura,26.17,82.44,0.09,14.63
2026-06-08T08:00:00,Ratnapura,22,89.63,0.0,18.46
2026-06-08T09:00:00,Ratnapura,24.52,82.53,0.0,8.38
2026-06-08T10:00:00,Ratnapura,26.03,77.8,0.0,13.21
2026-06-08T11:00:00,Ratnapura,24.28,73.63,0.0,12.01
2026-06-08T12:00:00,Ratnapura,28.91,66.09,0.0,11.2
2026-06-08T13:00:00,Ratnapura,27.57,74.51,0.0,12.23
2026-06-08T14:00:00,Ratnapura,27.15,76.14,0.0,9.9
2026-06-08T15:00:00,Ratnapura,29.24,65,0.0,8.14
2026-06-08T16:00:00,Ratnapura,32.08,74.48,8.4,5.8
2026-06-08T17:00:00,Ratnapura,28.65,79.69,0.0,11.62
2026-06-08T18:00:00,Ratnapura,30.75,72.4,0.0,13.02
2026-06-08T19:00:00,Ratnapura,35.35,67.3,0.0,13.39
2026-06-08T20:00:00,Ratnapura,34.91,82.47,4.59,16.98
2026-06-08T21:00:00,Ratnapura,30.17,76.84,0.0,15.04
2026-06-08T22:00:00,Ratnapura,27.3,85.32,2.77,14.13
2026-06-08T23:00:00,Ratnapura,31.3,75.98,0.0,10.6
2026-06-09T00:00:00,Nuwara Eliya,15.06,84.62,0.0,9.41
2026-06-09T01:00:00,Nuwara Eliya,14.35,82.1,0.88,12.32
2026-06-09T02:00:00,Nuwara Eliya,15.05,83.46,2.09,12.35
2026-06-09T03:00:00,Nuwara Eliya,10.7,93.16,0.56,20.26
2026-06-09T04:00:00,Nuwara Eliya,15.32,89.62,0.1,16.3
2026-06-09T05:00:00,Nuwara Eliya,15.02,93.36,3.78,17.44
2026-06-09T06:00:00,Nuwara Eliya,12.88,89.81,0.42,13.35
2026-06-09T07:00:00,Nuwara Eliya,13.43,95,7.33,21.7
2026-06-09T08:00:00,Nuwara Eliya,10,95,1.08,14.69
2026-06-09T09:00:00,Nuwara Eliya,13.09,91.92,3.24,15.49
2026-06-09T10:00:00,Nuwara Eliya,12.69,79.17,0.4,14.07
2026-06-09T11:00:00,Nuwara Eliya,16.91,75.54,0.0,13.79
2026-06-09T12:00:00,Nuwara Eliya,15.87,73.43,0.0,10.03
2026-06-09T13:00:00,Nuwara Eliya,14.39,87.15,0.25,15.11
2026-06-09T14:00:00,Nuwara Eliya,16.37,71.98,0.0,9.81
2026-06-09T15:00:00,Nuwara Eliya,13.79,73.65,0.75,13.24
2026-06-09T16:00:00,Nuwara Eliya,18.19,82.55,2.55,11.61
2026-06-09T17:00:00,Nuwara Eliya,19.31,83.34,1.77,12.21
2026-06-09T18:00:00,Nuwara Eliya,20.92,85.57,0.0,14.38
2026-06-09T19:00:00,Nuwara Eliya,18.18,78.88,0.0,17.86
2026-06-09T20:00:00,Nuwara Eliya,15.84,78.74,0.0,9.4
2026-06-09T21:00:00,Nuwara Eliya,15.24,84.13,1.15,13.89
2026-06-09T22:00:00,Nuwara Eliya,19.72,85.11,1.43,13.16
2026-06-09T23:00:00,Nuwara Eliya,17.49,79.89,0.45,16.65
2026-06-09T00:00:00,Kandy,25.03,75.55,1.38,11.1
2026-06-09T01:00:00,Kandy,24.75,77.13,0.0,13.72
2026-06-09T02:00:00,Kandy,21.49,74.78,0.0,9.37
2026-06-09T03:00:00,Kandy,21.2,71.59,0.0,12.44
2026-06-09T04:00:00,Kandy,22.65,82.5,0.81,12.77
2026-06-09T05:00:00,Kandy,21.46,83.35,3.19,16.05
2026-06-09T06:00:00,Kandy,22.92,72.44,0.1,15.05
2026-06-09T07:00:00,Kandy,21.72,78.7,0.62,17.02
2026-06-09T08:00:00,Kandy,21.73,75.81,1.76,14.7
2026-06-09T09:00:00,Kandy,19.45,66.64,0.0,12.72
2026-06-09T10:00:00,Kandy,21.65,74.23,0.0,7.66
2026-06-09T11:00:00,Kandy,21.56,81.39,1.49,8.34
2026-06-09T12:00:00,Kandy,22.72,57.93,0.0,10.67
2026-06-09T13:00:00,Kandy,24.72,67.86,0.0,17.45
2026-06-09T14:00:00,Kandy,21.08,65.95,0.0,17.89
2026-06-09T15:00:00,Kandy,22.33,66.25,0.7,7.96
2026-06-09T16:00:00,Kandy,23.62,61.17,0.0,14.2
2026-06-09T17:00:00,Kandy,25.36,61.75,0.0,16.3
2026-06-09T18:00:00,Kandy,25.6,76.83,0.24,16.07
2026-06-09T19:00:00,Kandy,26.11,81.48,6.02,9.64
2026-06-09T20:00:00,Kandy,25.57,70.27,0.0,14.02
2026-06-09T21:00:00,Kandy,23.18,67.73,0.0,10.99
2026-06-09T22:00:00,Kandy,22.61,69.31,0.0,14.99
2026-06-09T23:00:00,Kandy,24.91,77.38,1.13,12.78
2026-06-09T00:00:00,Ratnapura,28.22,76.41,0.0,7.76
2026-06-09T01:00:00,Ratnapura,27.42,73.48,0.0,12.41
2026-06-09T02:00:00,Ratnapura,27.83,81.41,3.1,8.27
2026-06-09T03:00:00,Ratnapura,28.86,71.7,1.93,10.18
2026-06-09T04:00:00,Ratnapura,26.75,79.72,0.0,10.86
2026-06-09T05:00:00,Ratnapura,26.37,83.59,0.0,11.12
2026-06-09T06:00:00,Ratnapura,23.44,84.04,0.2,12.88
2026-06-09T07:00:00,Ratnapura,24.13,98,16.29,10.57
2026-06-09T08:00:00,Ratnapura,22,80.74,0.0,12.29
2026-06-09T09:00:00,Ratnapura,24.14,76.98,0.0,10.05
2026-06-09T10:00:00,Ratnapura,24.86,75.23,0.0,18.45
2026-06-09T11:00:00,Ratnapura,26.72,82.97,2.98,8.62
2026-06-09T12:00:00,Ratnapura,30.37,65,0.0,12.22
2026-06-09T13:00:00,Ratnapura,24.6,68.45,0.0,14.19
2026-06-09T14:00:00,Ratnapura,25.9,74.09,0.0,13.94
2026-06-09T15:00:00,Ratnapura,32.45,65,0.33,10.42
2026-06-09T16:00:00,Ratnapura,28.38,65,0.57,11.61
2026-06-09T17:00:00,Ratnapura,31.92,68.77,0.0,9.1
